Mode,Nom,Catégorie,Calories,Coût total,Coût par part,Temps de préparation,Temps de cuisson,Ingrédients,Étapes,Image,URL
Mode Sans gluten,"Mini ""pogo"" au four sans gluten",Apéritif,Non spécifié,Non spécifié,Non spécifié,30 min,12 min,"2/3 de tasse de farine de sorgho; 2/3 de tasse d'un mélange de farine sans gluten contenant de la gomme xanthane; 2/3 de tasse desemoulede maïs; 2 cuillères à thé de poudre à pâte; 1 cuillère à thé de sel; 1 cuillère à table de sucre; 1 cuillère à thé de gélatine sans saveur (genre Knox); ½ cuillère à thé depaprika; ½ cuillère à thé demoutardesèche; ¼ cuillère à thé de poudre d'oignon; 1/2 cuillères à thé depoivre; 3 cuillères à table de beurre; 1 ½ cuillères à table de shortening (ou remplacer par du beurre); 1 oeuf; 2/3 tasse + 2 cuillères à table de lait évaporé (genre carnation) ou de babeurre (buttermilkbuttermilk); 8 saucisse (saucisses à hot dog) sans gluten, coupé en 3","Préchauffer le four à 450F. | Graisser légèrement une tôle à biscuits ou garnir de papier parchemin. | Mélanger ensemble les ingrédients secs dans un batteur sur socle. (C'est plus facile avec cela mais n'importe qu'elle mélangeur fera l'affaire.) Ajouter le beurre et le shorthening et mélanger bien jusqu'à ce qu'il ne reste plus de gros morceaux. | Ajouter l’œuf et 2/3 de tasse de lait évaporé. Ajouter un peu plus de lait si nécessaire pour obtenir une pâte molle mais sans être liquide. Mélanger à vitesse moyenne pendant environ 2-3 minutes. | Former une boule de pâte et l'aplatir sur du papier parchemin pour obtenir une épaisseur d?environ ¼ de pouce. | En utilisant un coupe biscuit, ou n'importe qu'elle objet de forme ronde (un verre) un peu plus large que vos morceaux de saucisses, couper des cercles de pâtes. (24) Soulever un cercle de pâte avec une spatule et tenez le dans vos mains. Enrouler la pâte autour d'un morceau de saucisse en laissant dépasser un petit bout de saucisse. Presser bien pour que la pâte tienne en place. Répéter jusqu'à ce que vous avez enroulez vos 24 saucisses. (En espérant que vous avez assez de pâte) | Déposer tout les mini « Pogo » sur la tôle à biscuits en les espaçant. Cuire pendant environ 12 minutes. Servir avec du ketchup ou bien avec la sauce de votre choix!",Image non trouvée,https://www.ptitchef.com/recettes/aperitif/mini-pogo-au-four-sans-gluten-fid-339432
Mode Sans gluten,Tarte sans gluten au pavot et légumes selon laurence salomon... enfin presque,Autre,446 Kcal,Non spécifié,Non spécifié,15 min,30 min,100 g de farine deriz; 50 g de farine de Teff; 50 g de flocons de sarrazin; 1 cuillère à soupe de graines depavot; 1 cuillère àcaféde sel; 3 cuillères à soupe d'huile; 7 cuillères à soupe d'eau; 2 petitescarottes; 1 petitecourgette; 1 petit poireau; 50 g de tomme de Savoie; 200 ml de lait de soja; 3 oeufs,"Dans le bol de votre robot, mettez tous les ingrédients de la tarte, mixez le tout jusqu'à ce que la pâte forme une boule. | Farinez là et étalez là entre une feuille silicone et une feuille de papier sulfurisé et placez-là dans le moule à tarte de 24 cm, laissez reposer au frigo. | Toujours à l'aide du robot, râpez finement vos carottes épluchées, la courgette, et émincez finement le poireau. | Répartissez la garniture sur la pâte. | Toujours dans le bol de votre robot, mettez 50 g de tomme de Savoie coupée en morceaux, les œufs, le lait et un peu de sel. Mixez le tout et versez cette crème sur la garniture. | Enfournez 30 minutes à 180 °.",https://www.ptitchef.com/imgupl/recipe/tarte-sans-gluten-au-pavot-et-legumes-selon-laurence-salomon-enfin-presque--md-263526p427680.jpg,https://www.ptitchef.com/recettes/autre/tarte-sans-gluten-au-pavot-et-legumes-selon-laurence-salomon-enfin-presque-fid-324896
Mode Sans gluten,"Meringues suisses aux amandes et noisettes, sans gluten",Autre,Non spécifié,Non spécifié,Non spécifié,25 min,3 heures,4 gros blancs d’oeufs ( 150 g) à la température ambiante; 1 cuillère à soupe de jus decitron; 1 1/2 tasse de sucre dont 1 cuillère à soupe de sucre à la vanille (300 g); 80 g d'amandes; 60 g denoisettes,"Préchauffer le four à 350°F (180°C). | Étaler les fruits secs sur une plaque recouverte de papier parchemin et les faire torréfier environ 10 minutes, en les remuant une fois durant ce temps. Les sortir du four et les hacher grossièrement au couteau. Réserver. Baisser la température du four à 200°F (100°C). | Préparer un bain-marie en faisant bouillir un peu d'eau dans une casserole. Mettre les blancs d’œufs, le jus de citron et le sucre dans un bol résistant à la chaleur. Déposer ce bol sur la casserole et baisser le feu à doux. Attention, l'eau ne doit jamais toucher le fond du bol. | Monter les blancs au batteur électrique, à grande vitesse, pendant 8 minutes environ. La masse devient blanche, épaisse et chaude au doigt. Au thermomètre, elle doit atteindre 50-55°C. | Quand la meringue forme une pointe au bout des batteurs, retirer le bol du bain-marie et continuer à fouetter pendant 3 ou 4 minutes, jusqu'à complet refroidissement. | Incorporer alors les fruits secs hachés à la meringue et, à l'aide d'une spatule en caoutchouc, soulever la masse de bas en haut. Former des quenelles de meringue à l'aide de 2 cuillères à soupe trempées dans l'eau et les déposer sur une plaque recouverte d'un papier parchemin ou sur un ""Silpat"", tapis en silicone. | Mettre au four et laisser dessécher environ 2 heures 30 à 200°F (100°C). L'extérieur des meringues ne doit pas colorer mais devenir ferme et craquant. Ces meringues se conservent parfaitement à l'abri de l'humidité, dans une boîte en métal.",Image non trouvée,https://www.ptitchef.com/recettes/autre/meringues-suisses-aux-amandes-et-noisettes-sans-gluten-fid-324805
Mode Sans gluten,Madeleines sans gluten au thé matcha & lime,Apéritif,Non spécifié,Non spécifié,Non spécifié,10 min,4 min,4oeufs; 200 g de farine deriz; 150 g de beurre; 100 g de sucre; 1 cuillère àcaféde baking powder (ou 1/2 sachet de levurechimique Marque natali en mag bio); le zeste et le jus d'uncitronvert; 1 cuillère à café bombée de thé Matcha,"Travaillez les oeufs avec le sucre jusqu'à l'obtention d'un mélange épais. Faites fondre le beurre, puis ajoutez le à la préparation. Ajoutez la farine, la levure, le thé, le zeste et le jus du citron. Mélangez à nouveau. | Puis laissez reposer la pâte 1 heure au frigo. | Préchauffez le four à 240 ° Th. | Versez la pâte dans les empreintes à madeleines et enfournez pendant 4 minutes, puis diminuer le thermostat du four à 180 ° Th.",https://www.ptitchef.com/imgupl/recipe/madeleines-sans-gluten-au-the-matcha-lime--md-263072p426640.jpg,https://www.ptitchef.com/recettes/aperitif/madeleines-sans-gluten-au-the-matcha-lime-fid-323702
Mode Sans gluten,Enchiladas aux haricots noirs sans gluten,Plat,Non spécifié,Non spécifié,Non spécifié,20 min,15 min,6tortillas au maïs sans gluten; 1 ou 2 cuillères à table d'huile; ½ poivron rouge haché; 1 petit oignon haché; ¼ de tasses de maïs en grains congelés (facultatif); 1 enveloppe d'assaisonnement à Taco (voir ma recette sans gluten plus bas); 1 boîte de haricots noirs égouttés et rincés; 1tomateen dés; 1 tasse delaitue(ou d'épinards ciselés); 1 tasse de fromage râpé au choix (mozzarella et cheddar); Salsa de votre choix; Crème; 1 cuillère à table de poudre de chili; 2 cuillères à thé de poudre d'oignon; 1 cuillère à thé deCuminmoulu; 1 cuillère à thé de poudre d'ail; 1 cuillère à thé de paprika; 1 cuillère à thé d'origan moulu; 1 cuillère à thé de sucre; ½ cuillère à thé de sel,"Chauffer l'huile dans un poêlon et faire revenir pendant quelques minutes le poivron rouge, les oignons et le maïs. Ajouter le mélange d'assaisonnement à taco, les haricots noirs et un peu d'eau. | Mijoter pendant une dizaine de minutes en ajoutant un peu d'eau si le mélange devient sec. (On pourrait tout aussi bien ajouter de l'huile mais l'eau fait très bien l'affaire en n'ajoutant aucun gras). | Pendant que la préparation mijote, préparer les ingrédients de la garniture et réchauffer les tortillas. Lorsque le mélanges de haricots noirs est cuit vous n'avez qu'a garnir chaque tortillas d'un peu de haricots noirs et des garnitures de votre choix. | Vous pouvez mangez tels qu'elles ou saupoudrer de fromage râpé et de salsa et cuire au four jusqu'à ce que le fromage soit fondu.",Image non trouvée,https://www.ptitchef.com/recettes/plat/enchiladas-aux-haricots-noirs-sans-gluten-fid-321684
Mode Sans gluten,Lavash (pain plat arménien) sans gluten,Autre,Non spécifié,Non spécifié,Non spécifié,20 min,25 min,¾ tasse farine de riz brun (115 g); 1/3 tasse fécule (ou amidon) detapioca( 35 g); 1 cuillère à thé de sucre; 1 ½ cuillères à thé de gomme xanthane; 1 ½ cuillères à thé de levure rapide ou levure pour machine à pain; ½ cuillère à thé de sel; ¾ tasse d'eau; 1 cuillère à thé de vinaigre decidre; 1 cuillère à table d'huile végétale; ¼ tasse graine sésame; 1 ou 2 cuillères à table de farine de riz blanc pour saupoudrer,"Dans un grand bol, mélanger la farine de riz brun, la fécule de tapioca, le sucre, la gomme xanthane, la levure et le sel. Mettre de côté. Verser l'eau, le vinaigre et l'huile dans un grand bol qui peut être utilisé avec votre mélangeur électrique. | Préchauffer le four à 375F. (190C). Huiler légèrement une plaque à biscuits rectangulaire. | Saupoudrer la moitié des graines de sésame sur votre plaque à biscuits. Retirer la pâte du bol et déposer sur la plaque à biscuit. Saupoudrer avec environ 1 cuillère à table de farine de riz blanc. | Déposer un papier ciré sur la pâte et poussez lentement sur la pâte pour l'étendre. Il faut soulever le papier ciré assez souvent pour ajouter d'autre farine dessous. Soulever le papier ciré doucement car la pâte est assez collante. Il faut que ce soit le plus mince possible. | Retirer le papier ciré lorsque la pâte est bien mince et saupoudrer le restant de vos graines de sésame ou graines de pavot. Presser légèrement les graines sur la pâte. | Cuire dans le four pendant environ 20 à 25 minutes ou jusqu'à ce que ce soit légèrement dorée. | Retirer du four. Refroidir et casser en gros morceaux.",Image non trouvée,https://www.ptitchef.com/recettes/autre/lavash-pain-plat-armenien-sans-gluten-fid-320911
Mode Sans gluten,Bouchées tostitos au boeuf et mozzarella sans gluten,Apéritif,Non spécifié,Non spécifié,Non spécifié,10 min,15 min,"2 livres deboeufhaché maigre; 1 paquet de fromage mozzarella, coupé en cubes; 1 pot de salsa Tostitos; 1 sac de chips tortilla Tostitos Scoops",Façonner de petites boulettes de boeuf haché en insérant un cube de fromage au centre. | Cuire au four à 450° F (230°) de 10 à 15 minutes jusqu'à ce qu'elles soient bien cuites. | Placer les boulettes dans les Scoops et recouvrir de salsa.,Image non trouvée,https://www.ptitchef.com/recettes/aperitif/bouchees-tostitos-au-boeuf-et-mozzarella-sans-gluten-fid-307377
Mode Sans gluten,Soupe aux légumes sans gluten,Entrée,348 Kcal,Non spécifié,Non spécifié,10 min,30 min,"7 tasses d'eau; 3 tasses de chou (haché); 3carottes, (hachées); 2oignonsmoyens, (hachés); 2 tiges decéleri, (hachés); 2 gousses d'ail, émincés; 1 petite boîte demaïsen grains, égouttés; ¼ tasse de pâte de tomate; 2 cube de bouillon de poulet SG; 1 cuillère à table de jus de citron; 1 cuillère à thé de cumin; ½ cuillère à thé de thym; sel et poivre au goût","Hachez les légumes. Vous pouvez utiliser un robot culinaire pour haché le chou, le céleri, les oignons et les carottes. | Mélanger tout les ingrédients, sauf le maïs, dans une grande casserole. Amener à ébullition, baisser le feu et mijoter pendant environ 30 minutes. | Ajouter ensuite le maïs. Mijoter plus longtemps si les légumes ne sont pas tous cuits.",Image non trouvée,https://www.ptitchef.com/recettes/entree/soupe-aux-legumes-sans-gluten-fid-301927
Mode Sans gluten,Cornet de crème glacée sans gluten,Autre,Non spécifié,Non spécifié,Non spécifié,10 min,20 min,2 blancs d'oeufs; ½ tasse de sucre blanc; 1 pincée de sel; ¼ cuillère à thé devanille; ¼ cuillère à thé de gomme xanthane; ¼ tasse de fécule demaïs(cornstarch); ¼ tasse de fécule depommes de terre; 2 cuillères à table de shortening (ou beurre non salé); 1 à 3 cuillères à table d'eau,"Au batteur électrique, mélanger les blancs d'oeufs jusqu'à ce qu'ils deviennent mousseux. | Ajouter tout les autres ingrédients et brasser jusqu'à ce qu'il ne reste plus de grumeaux. | Verser environ 1 ½ cuillère à table de ce mélange dans un poêlon graissée. Incliner le poêlon pour bien étendre le mélange en une très fine couche. | Cuire jusqu'à ce que le dessous soit doré. Retourner la pâte et cuire l'autre côté jusqu'à ce qu'il soit doré lui aussi. Cela prendra plusieurs minutes de chaque côté. | Retirer très soigneusement du poêlon et plier pour former la forme traditionnel d'un cornet. Refroidir en les positionnant de façon à ce que le bout pointu soit en haut.",Image non trouvée,https://www.ptitchef.com/recettes/autre/cornet-de-creme-glacee-sans-gluten-fid-292248
Mode Sans gluten,"Gougères à la vanille et aux christophines, sans gluten",Entrée,434 Kcal,Non spécifié,Non spécifié,10 min,25 min,1christophine; 40 g decomté; 3oeufs; 120 g de farine sans gluten; 125 ml de lait de soja à lavanille; 40 g de beurre; 2 cuillères à café d'huile d'olive; 1/2 cuillère à café rase de sel; gingembre; piment de cayenne; ciboulette,"La pâte à gougère; faires chauffer le lait de soja avec 125 ml d'eau + le beurre + huile d'olive. Mélanger avec une cuillère en bois et quand le liquide est homogène et bout, ajouter la farine et retirer du feu. Mélanger bien. | Ajouter ensuite les oeufs un par un. Utilisé un robot pour que les oeufs soit bien incorporés. | Ajouter ensuite à cette pâte la christophine et le fromage râpé, ainsi que du gingembre et du piment en poudre, et de la ciboulette hachée. Bien mélanger. | Disposer sur la plaque du four, sur du papier sulfurisé, des petis tas de la taille d'une noix. Faire cuire à 200 °, 25 minutes.",Image non trouvée,https://www.ptitchef.com/recettes/entree/gougeres-a-la-vanille-et-aux-christophines-sans-gluten-fid-282707
Mode Sans gluten,Brochettes de filet de porc au sirop d'érable sans gluten,Plat,Non spécifié,7.84Euros€,(3.92€/part),15 min,30 min,450 g (1 lb) de filet deporcen cubes; 4oignons; 4 pommes au choix; 30 g (2 cuillères à soupe) de beurre; 225 g (1 tasse) desirop d'érablepur à 100 %; 60 ml (1/4 tasse) d'huile; 60 ml (1/4 tasse) de jus decitronou de vinaigre de cidre; 60 ml (1/4 tasse) de sauce soya; moutardesèche; poudre de curry; persil,"Préparer la marinade et laisser mariner les cubes de porc de 2,5 cm (1 pouce) pendant 6 à 8 heures. | Couper les pommes et les oignons en cubes de 2,5 cm (1 pouce). Alterner pommes, oignons et porc sur une brochette. Badigeonner les brochettes avec l'huile. Ajouter le sel et le poivre au goût. | Dans une poêle à frire chaude, saisir les brochettes et les placer ensuite dans un four préchauffé à 165 °C (325 °F) pendant 30 minutes. Badigeonner les brochettes avec l'huile au moins 4 fois pendant la cuisson. | Servir sur du riz cuit. Garnir avec des cubes de pommes saisis dans le beurre et glacés au sirop d'érable pur.",Image non trouvée,https://www.ptitchef.com/recettes/plat/brochettes-de-filet-de-porc-au-sirop-d-erable-sans-gluten-fid-276021
Mode Sans gluten,Soufflé au chocolat très simple sans gluten,Autre,338 Kcal,3.11Euros€,(0.52€/part),15 min,15 min,Enduit végétale; Sucre; 4 onces dechocolatmi-sucré; ½ tasse de crème à fouetter; 4 blancs d'oeufs; 2 cuillère à table de sucre,"Echauffer le four à 400F. Graisser l'intérieur et les rebords de 4 ramequins avec de l'enduit végétale. Saupoudrer du sucre à l?intérieur et sur les rebords des ramequins. Déposer sur une plaque à biscuit et mettre de côté. | Dans un petit bol allant au four micro-onde, mélanger le chocolat et la crème. Cuire à intensité maximale pendant 1 ½ à 2 minutes ou jusqu'à ce que ce soit mou. Brasser 2 fois pendant la cuisson. | Diviser en deux, couvrir et laisser refroidir jusqu'à ce que ce soit à la température de la pièce. | Diviser en deux, couvrir et laisser refroidir jusqu'à ce que ce soit à la température de la pièce. | Mélanger très doucement, avec une spatule en caoutchouc, la moitié du mélange de chocolat refroidi avec les blancs d'oeufs. | Déposer à la cuillère dans les ramequins préparés. Cuire pendant 12 à 15 minutes ou jusqu'à ce qu'un couteau inséré au centre en ressorte propre. | Servir immédiatement : Pour servir, faire une incision à l'aide de deux cuillères dans le centre de chaque soufflé et verser le mélange de chocolat restant.",Image non trouvée,https://www.ptitchef.com/recettes/autre/souffle-au-chocolat-tres-simple-sans-gluten-fid-266585
Mode Sans gluten,Magret de canard à la mangue sans gluten,Plat,1059 Kcal,Non spécifié,Non spécifié,15 min,20 min,"2 beaux Magrets de Canard; 50 grammes de beurre; 1 bellemanguemûre; 50 grammes de sucre de canne; 5 centilitre de vinaigre blanc; 10 centilitre de jus d'orange; 1 décilitre de bouillon de volaille; 5 centilitre de crème fraîche; Sel,poivre","Épluchez la mangue et prélevez quelques lamelles pour la décoration. Coupez le reste en dés. | Mélangez dans une petite casserole le sucre et le vinaigre, laissez réduire jusqu'à obtention d'un caramel blond. | Une fois celui-ci caramélisé, ajouter le jus d'orange, la crème et le bouillon de volaille. | Portez à ébullition, ajoutez les dés de mangue puis faites cuire à feu doux pendant 5 minutes. Mixez la sauce et passez-là au chinois. | Mettez le beurre à chauffer dans une poêle, faire dorer légèrement les magrets puis laissez les cuire 10 minutes. Salez et poivrez-les. | Découpez les magrets en fines lamelles, nappez le fond des assiettes de sauce puis y placer les morceaux de magrets. | Décorez avec les lamelles de mangue et de poivron pour la couleur.",Image non trouvée,https://www.ptitchef.com/recettes/plat/magret-de-canard-a-la-mangue-sans-gluten-fid-264006
