Mode,Nom,Catégorie,Calories,Coût total,Coût par part,Temps de préparation,Temps de cuisson,Ingrédients,Étapes,Image,URL
Mode Sans gluten,Au menu ce soir: salade toute verte et son oeuf poché,Entrée,362 Kcal,Non spécifié,Non spécifié,12 min,5 min,1brocoli; 1 botte d'asperges; 1 bulbe defenouil; 1courgette; 1avocat; Roquette; Huile d'olive; Sirop de vinaigre balsamique; Menthe et coriandre; 2 oeufs,"Faire cuire à la vapeur tous les légumes (sauf l'avocat) coupés en petits morceaux. | Faire cuire dans une papillote en silicone qui va au micro-onde pendant 5 minutes. | Faire pocher les oeufs. | Disposer dans une assiette, la roquette, les légumes vapeur. | Couper l'avocat en cubes et disposer sur la salade. | Ajouter l’œuf. | Verser un filet d'huile d'olive et de sirop de vinaigre balsamique, sel, poivre et menthe/coriandre.",Image non trouvée,https://www.ptitchef.com/recettes/entree/au-menu-ce-soir-salade-toute-verte-et-son-oeuf-poche-fid-1296098
Mode Sans gluten,Salade de quinoa aux herbes et grenades,Entrée,223 Kcal,3.85Euros€,(0.96€/part),10 min,20 min,"250 g dequinoa; 3 cuillères à soupe de graines de grenades; 1/2citronvert; 2 cuillères à soupe decoriandrehaché; 2 cuillères à soupe dementhehachée; 2 cuillères à soupe d'amandeseffilées et dorées à la poêle; 1 tomate, vidée et émondée; 2 cuillères à soupe d'huile d'olive","Faire cuire le quinoa pendant 20 minutes et le laisser refroidir. | Mélanger les graines de grenades, les herbes et les amandes. Couper la tomate en petits dés. | Mélanger le tout avec le quinoa et l'huile d'olive, saler, poivrer.",Image non trouvée,https://www.ptitchef.com/recettes/entree/salade-de-quinoa-aux-herbes-et-grenades-fid-1277930
Mode Sans gluten,Salade de quinoa et choux fleur,Entrée,930 Kcal,12.31Euros€,(3.08€/part),10 min,20 min,1/2 choux fleur; 250 g dequinoa; 1 cuillère à soupe de concentré detomate; 1 cuillère à soupe deciboulette; 10 boules demozzarelladi buffala,"Faire chauffer le four à 200°. | Couper le choux fleur et le disposer dans un plat allant au four avec un filet d'huile d'olive. | Le faire cuire jusqu'à ce qu'il soit bien doré. | Faire cuire le quinoa pendant 20 minutes, ajouter le concentré de tomate, bien mélanger. | Disposer dans les assiettes le quinoa, le choux fleur et les boules de mozzarella. | Saupoudrer de ciboulette, sel, poivre et ajouter un filet d'huile d'olive.",Image non trouvée,https://www.ptitchef.com/recettes/entree/salade-de-quinoa-et-choux-fleur-fid-1277928
Mode Sans gluten,Au menu ce soir: pilaf de quinoa au curry et aux légumes,Plat,186 Kcal,4.69Euros€,(1.17€/part),10 min,12 min,300 g dequinoa; 1oignon; curry; gingembre; curcuma; 1 carotte; 1 courgette; 55 g d'haricots verts; 55 g de petits pois; 1 canette de lait de coco (400 ml); 400 ml de bouillon de volaille ou de légumes,"Émincer l'oignon et le faire revenir dans un wok avec un peu d'huile. | Ajouter les épices. Bien mélanger. | Ajouter le quinoa et bien mélanger jusqu'à ce que le quinoa soit bien incorporé aux épices. | Ajouter la carotte coupée en petits dés puis le lait de coco et le bouillon. | Porter à ébullition. Baisser le feu et couvrir. Laisser cuire 12 minute en remuant. | Ajouter la courgette coupée en petits dés, les haricots coupés en tronçons et les petits pois. | Couvrir et laisser cuire 8 minutes ou jusqu'à ce que le liquide soit absorbé. | Rectifier l'assaisonnement. | Servir dans des assiettes et saupoudrer de coriandre fraîche.",Image non trouvée,https://www.ptitchef.com/recettes/plat/au-menu-ce-soir-pilaf-de-quinoa-au-curry-et-aux-legumes-fid-1196143
Mode Sans gluten,Salade de betteraves et feta avec son saumon grillé,Entrée,332 Kcal,Non spécifié,Non spécifié,15 min,5 min,"2betteraves cuites moyennes; Pousses d'épinard; 1avocat; 1/2 paquet defeta; 1 cuillère à soupe demiel; 1 cuillère à soupe de vinaigre de cidre; 2 cuillères à soupe d'huile d'olive; Basilic; sel, poivre; 2 filets de saumon frais","Faire chauffer une poêle, y déposer les filets de saumon coté peau. Les laisser cuire 5 minutes de chaque coté. | Éplucher les betteraves et les couper en petits dés. Éplucher l'avocat et le couper en dés. Émietter la feta. | Mettre dans un saladier, les pousses d'épinard, la betterave, l'avocat et la feta. Préparer la vinaigrette, la verser sur la salade. | Dresser dans les assiettes en mettant le saumon d'un coté et la salade de l'autre",Image non trouvée,https://www.ptitchef.com/recettes/entree/salade-de-betteraves-et-feta-avec-son-saumon-grille-fid-1185533
Mode Sans gluten,Saumon grillé et haricots verts sauce soja et gingembre,Plat,565 Kcal,6.71Euros€,(6.71€/part),15 min,10 min,2 filets de saumon frais; 500 gr d'haricotsverts; sauce soja; gingembre frais; coriandre,"Faire mariner les filets de saumon avec la sauce soja, le gingembre frais râpé et la coriandre pendant 12 h. | Faire chauffer une poêle a feu fort. Déposer y les filets de saumon et faire cuire 4 minutes de chaque cotés. | Pendant ce temps, mettre de l'eau a bouillir. Plonger y les haricots verts et laisser cuire 6 minutes. | Égoutter les. Remettre la casserole sur le feu et ajouter du gingembre frais râpé et de la sauce soja. Laisser revenir quelques minutes.",Image non trouvée,https://www.ptitchef.com/recettes/plat/saumon-grille-et-haricots-verts-sauce-soja-et-gingembre-fid-1183499
Mode Sans gluten,Salade de carpaccio d'artichauts crus et champignons servie avec un filet de bar grillé,Entrée,441 Kcal,Non spécifié,Non spécifié,10 min,4 min,2 filets debar; 3artichautspoivrades; 8-9champignonsde Paris; salade; huile d'olive; citron; parmesan râpé,"Éplucher grossièrement les artichauts. Enlever la queue en la cassant, puis les ""tourner"" de manière à ne garder que le cœur. Mettre du jus de citron puis les garder dans un bol d'eau citronnée. | Tailler les cœurs d'artichauts en tranches fines et régulières avec la mandoline, puis les mettre à mariner dans de l'huile d'olive et du jus de citron. Couper en fines tranches les champignons et les ajouter à la marinade. | Pendant ce temps, chauffer une poêle et faire griller les filets de bar. | Disposer dans les assiettes: mettre de la roquette en fond, ajouter les artichauts et les champignons marinés. Râper le parmesan et le mettre par dessus. | Mettre le filet de bar à coté. Assaisonner avec du sel et poivre. Verser un filer d'huile d'olive.",Image non trouvée,https://www.ptitchef.com/recettes/entree/salade-de-carpaccio-d-artichauts-crus-et-champignons-servie-avec-un-filet-de-bar-grille-fid-1183495
Mode Sans gluten,Pain au riz et aux grains pour map,Autre,610 Kcal,1.74Euros€,(0.29€/part),15 min,2 heures,"3 tasses de farine blanche tout-usage; 1 1/2 cuillères à thé de sel; 1 1/2 cuillères à table de sucre; 2 cuillères à table de lait en poudre; 1 1/2 cuillères à table de graisse Tenderflake; 3/4 tasse de riz blanc cuit; 1 tasse d'eau; 1 cuillère à table de farine de gluten; 1 grosoeuf; 1 1/2 cuillères à thé de jus decitron; 2 1/2 cuillères à thé de levure à Machine à pain; 1 cuillère à table de millet; 1 cuillère à table de graines de pavot; 1 cuillère à table de graine de lin, moulu","Réchauffer l'eau et la graisse aux micro-ondes. L'eau doit être tiède. | Ajouter l’œuf battu, le jus de citron et le riz cuit. Bien mélanger avec un fouet avant d'ajouter dans le moule du robot. | Verser ce mélange liquide dans le moule du robot. | Dans un autre plat, mélanger la farine, le sucre, le sel, le lait en poudre et la farine de gluten. Placer dans le moule du robot sur le mélange liquide. | Ajouter les grains. Ajouter la levure sur le dessus du mélange. Procéder au pétrissage et à la première levée avec le programme ""Dough"" ou ""Pâte"" du robot. (environ 1 h 30). | Lorsque le signal se fait entendre et que le programme est terminé, sortir la pâte et la laisser reposer environ 3 à 4 minutes sur une surface légèrement enfarinée. | Pétrir légèrement afin de faire sortir l'air de la pâte. Façonner le pain et le placer dans un moule graissé (un moule pour la cuisson au four) et procéder à la deuxième levée. | Pour la deuxième levée, placer dans le four de la cuisinière, lumière du four allumée et plat d'eau chaude également dans le four. Laisser lever pendant 60 minutes. | Après la deuxième levée, chauffer le four à 350°F. Y cuire le pain pendant 35 minutes. | A la sortie du four. Démouler immédiatement le pain et le placer sur une grille. Laisser complètement refroidir.",Image non trouvée,https://www.ptitchef.com/recettes/autre/pain-au-riz-et-aux-grains-pour-map-fid-1181753
Mode Sans gluten,Muffins aux airelles rouges,Dessert,707 Kcal,Non spécifié,Non spécifié,10 min,25 min,"180 g de farine sans gluten; 30 g d'amandeen poudre; 2oeufs; 3 cuillères à soupe de purée d'amande blanche; 100 g de sucre de canne blond; 100 ml de babeurre, lait ribot, buttermilk; 150 g d'airellesrouges lavées et séchées; 1 pincée de sel; 1/4 cuillère àcaféde vanille en poudre","Préchauffez le four à 180°. | Mélangez les ingrédients secs dans un saladier. | Dans un autre mélangez la purée d'amande et les oeufs puis ajoutez le babeurre, mélangez. | Ajoutez les ingrédients secs et mélangez juste assez pour que la farine soit absorbée, il ne faut pas trop travailler la pâte. | Incorporez les airelles rouges et mélangez délicatement. | Répartissez la pâte dans un moule a muffin préalablement graissé s'il n'est pas en silicone. | Enfournez 25 minutes environs.",https://www.ptitchef.com/imgupl/recipe/muffins-aux-airelles-rouges--md-440211p681130.jpg,https://www.ptitchef.com/recettes/dessert/muffins-aux-airelles-rouges-fid-1109185
Mode Sans gluten,Flognarde aux pommes sans lait,Dessert,469 Kcal,Non spécifié,Non spécifié,12 min,35 min,3oeufs; 35 cl de lait de riz; 70 g de farine T6; 560 g de sucre de canne blond; 2 cuillères à soupe d'huile d'olive; 8 petites pommes,"Dans un saladier, cassez les œufs et fouettez-les. | Ajoutez le sucre, fouettez à nouveau. Ajoutez la farine, fouettez à nouveau. | Ajoutez ensuite l'huile d'olive, avant de mélangez. | Faites tiédir le lait sur feu moyen, ajoutez-le progressivement au mélange précédent. | Épluchez les pommes et coupez-les en petits dés. | Beurrez et farinez les 8 moules. Recouvrez le fond de dés de pommes, recouvrez de l'appareil. | Enfournez, dans un four préchauffé à 210°C (th7), pour 35 minutes. | Servez tiède.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/flognarde-aux-pommes-sans-lait-fid-1027025
Mode Sans gluten,Filets de hareng marinés,Plat,165 Kcal,7.93Euros€,(1.98€/part),15 min,10 min,4 filets de hareng fumés; 2carottesde belle taille; 1oignonde belle taille; 2 gousses d’ail; 3 belles branches de thym,"Rincez les filets de hareng et séchez-les. | Épluchez les carottes, l’ail et les oignons. Coupez les carottes en fines rondelles et émincez l’ail et les oignons. | Dans une terrine, déposez un paillasson de carotte, d’ail et d’oignon et une branche de thym. | Allongez ensuite les filets de hareng ainsi qu’une branche de thym. Déposez une nouvelle couche de carottes, d’ail et d’oignon ainsi que la dernière branche de thym. | Versez l’huile d’olive et n’arrêtez que quand elle recouvre complètement le hareng et les légumes. | Couvrez et laissez mariner au réfrigérateur 3-4 jours. | Pour les déguster, vous n’aurez qu’à couper les harengs marinés en petites lanières et les déguster avec quelques pommes de terre tièdes et la vinaigrette de votre choix.",Image non trouvée,https://www.ptitchef.com/recettes/plat/filets-de-hareng-marines-fid-1007154
Mode Sans gluten,Yaourts de brebis onctueux au chocolat et au pralin,Dessert,189 Kcal,Non spécifié,Non spécifié,10 min,12 heures,1 L de lait de brebis; 1 yaourt de brebis; 1 pot de confiture de lait de brebis auchocolat; 7 cuillères à café depralin,"Dans un saladier, fouettez le yaourt. Ajoutez le lait et mélangez au fouet. | Ajoutez ensuite la confiture de lait de brebis au chocolat. Mélangez à nouveau. | Emplissez les yaourts de ce mélange. | Versez ensuite tout doucement sur chaque yaourt une cuillère à café bien pleine de pralin. | Lancez la yaourtière pour 12 heures. Une fois les yaourts pris, fermez-les et laissez-les tranquilles au réfrigérateur au mois 3 heures.",Image non trouvée,https://www.ptitchef.com/recettes/dessert/yaourts-de-brebis-onctueux-au-chocolat-et-au-pralin-fid-919219
Mode Sans gluten,"Lemon self-saucing pudding (sans gluten,sans lactose)",Dessert,675 Kcal,1.59Euros€,(0.79€/part),20 min,40 min,50 g de beurre mou; 100 g de sucre de canne blond; 100 ml de jus decitron; Zeste d'un citron; 3oeufs; 50 g de farine; 250 ml de lait; Sucre glace pour saupoudrer,"Préchauffer le four à 180 ° C. | Préparer un bain-marie dans un grand plat allant au four. Beurrer quatre ramequins ou un plat à gratin pour quatre personnes. | Battre en pommade le beurre, le zeste et le sucre. Ajouter les jaunes d’œufs un à un puis progressivement le jus de citron, la farine et le lait. | Battre les blancs en neige ferme.Ajouter ces derniers à l'appareil au citron en mélangeant délicatement. | Verser dans les ramequins. Placez-les dans le bain-marie bien chaud et enfourner pour 40 minutes environ. | Compter 50 minutes pour un plat plus grand. Le dessus va bien dorer, voire brunir un peu. Saupoudrer de sucre glace et servir tiède ou froid.",https://www.ptitchef.com/imgupl/recipe/lemon-self-saucing-pudding-sans-gluten-sans-lactose--md-392242p623380.jpg,https://www.ptitchef.com/recettes/dessert/lemon-self-saucing-pudding-sans-gluten-sans-lactose-fid-803269
Mode Sans gluten,Wok de porc sauté aux carottes,Plat,509 Kcal,2.73Euros€,(1.37€/part),10 min,20 min,250 g de filet deporc; 2 Cuillères à soupe de sauce Nuoc-Mâm; 1 Cuillère à soupe de sauce Soja; 1 cuillère àcaféde gingembre en poudre; 25 cl d’eau; 1 cuillère à café huile; 3 cuillères à café de sucre en poudre; 6 bellescarottescoupées en bâtonnets,"Coupez le porc en cubes et faites le dorer dans le Wok bien chaud avec l’huile. | Ajouter l’eau, le sucre, le gingembre, la sauce Nuoc-Mâm et la sauce Soja. | Laissez mijoter à couvert et à feu doux 20 minutes. | Pendant ce temps, faites cuire les carottes coupées en bâtonnets 20 minutes à la vapeur. | Ajouter les carottes dans le wok en fin de cuisson et ramener à feu vif 4 minutes.",Image non trouvée,https://www.ptitchef.com/recettes/plat/wok-de-porc-saute-aux-carottes-fid-722645
Mode Sans gluten,Pain irlandais au lait ribot,Autre,372 Kcal,Non spécifié,Non spécifié,10 min,30 min,120 g de farine de quinoa; 140 g de farine de millet; 110 g de farine de riz gluant; 1.5 cuillère àcaféde poudre à lever; 1 cuillère à café de bicarbonate de soude; 1/2 cuillère à café de sel de mer; 1/2 cuillère à café de gomme xanthane; 2 cuillères à soupe de sucre de canne blond; 1 grosoeuf; 350 ml de lait ribot,"Préchauffez le four à 230° et couvrez une plaque de cuisson de papier sulfurisé; mettez de côté. Dans une jatte, tamisez tous les ingrédients secs et faites un puits au milieu. | Dans un bol, battez le lait ribot et l’oeuf à la fourchette. Versez dans les ingrédients secs et mélangez avec une cuiller en bois jusqu’à ce que la pâte forme une boule. | Travaillez rapidement et ne mélangez pas de trop car c’est ce qui rend le pain trop dense. | Farinez-vous les mains et travaillez la pâte pour la façonner en boule. Utilisez une paire de ciseaux pour faire des entailles dans le pain en forme de croix. | Placez la pâte sur la plaque de cuisson et enfournez pour 5 minutes. Baissez la température à 180° et poursuivez la cuisson pendant 25 minutes, ou jusqu’à ce que la croûte soit bien dorée. Laissez refroidir sur grille.",Image non trouvée,https://www.ptitchef.com/recettes/autre/pain-irlandais-au-lait-ribot-fid-719213
